,SMILES,ID,is_active
2165,c1cc(ccc1c2ccc(o2)/C=C(/C#N)\[C@@H]3[C@H](C(=NN3)N)C#N)S(=O)(=O)N,C39029489,0
2166,c1c(cc(c(c1N)S(=O)(=O)NCc2nc[nH]n2)Br)Br,C40315891,0
2167,c1cc(c(cc1Br)S(=O)(=O)N2CCN(CC2)S(=O)(=O)N)N,C40348091,0
2168,c1c(cc(c(c1Cl)NC(=O)c2c[nH]c(=O)[nH]2)Cl)S(=O)(=O)N,C40381112,0
2169,C[C@@H]1C[C@@H](/C=C\[C@@H]([C@@H](CC(=O)Cc2c(c(cc(c2Cl)O)O)C(=O)O1)O)O)O,C43199422,0
2170,CC(C)(C)N1C(=O)[C@H]2[C@H](c3cc(Br)ccc3O)N[C@](CO)(C(=O)O)[C@@H]2C1=O,C33919145,0
2171,Cc1cc([C@H]2N[C@](CO)(C(=O)O)[C@@H]3C(=O)N(C4CCCCC4)C(=O)[C@@H]23)cc(C)c1O,C33931116,0
2172,C[C@@]12CC[C@H]3[C@@H]([C@@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@@]5([C@]3(CC[C@@H](C5)O)O)O,C43959257,0
2173,C[C@]1(O)c2cccc(O)c2C(=O)[C@@H]2C(=O)[C@H]3C(O)=C(C(N)=O)C(=O)C[C@@H]3[C@@H](O)[C@@H]21,C44123240,0
2174,C1Cc2c(sc(c2C(=O)NC(=O)N)NC(=O)CN3C(=O)CCC3=O)C1,C44452663,0
2175,C[C@]12CCC(=O)C=C1[C@@H](C[C@@H]3[C@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O)O,C44963477,0
2176,Cc1cc2c(o1)CC(C[C@H]2NC(=O)NNC(=O)C(=O)NC3CC3)(C)C,C46961463,0
2177,c1c(cnc(c1S(=O)(=O)N2CCCC[C@H]2CO)NN)Br,C48858529,0
2178,c1cc2c(cc1C#N)nc([nH]2)[C@@H]([C@H](c3[nH]c4ccc(cc4n3)C#N)O)O,C00131314,0
2179,CC(C)(C)N1C(=O)[C@@H]2[C@@H](N[C@@]3([C@@H]2C1=O)c4ccccc4NC3=O)CC(=O)N,C20566401,0
2180,CNC(=O)c1ccccc1NS(=O)(=O)c2ccc3c(c2)[nH]c(=O)[nH]3,C52537161,0
2181,Cc1c2c(n[nH]1)OC(=C([C@H]2C3=C/C(=[N+](/O)\[O-])/C(=O)C(=C3)OC)C#N)N,C18059576,0
2182,C[C@@H](c1[nH]c2ccc(cc2n1)S(=O)(=O)c3ccc4c(c3)[nH]c(n4)[C@@H](C)O)O,C20550818,0
2183,c1ccc2c(c1)c(=O)c(c[nH]2)C(=O)NCC(=O)N=c3[nH]c4ccccc4[nH]3,C40143006,0
2184,c1ccc(c(c1)C(=O)N)NC(=O)CN2C(=O)C3(CCCCC3)NC2=O,C61112901,0
2185,c1cc(ccc1C#N)C(=O)NNC(=O)c2cc(cc(c2N)[N+](=O)[O-])F,C61462905,0
2186,C[C@@H]1C[C@@]2(CC(C1)(C)C)C(=O)N(C(=O)N2)CC(=O)NNC(=O)NC(C)C,C63271290,0
2187,Cc1ccc(cc1C)C2=N[C@H]3[C@H]([C@@H]2[C@@H]4C(=NC(=O)NC4=O)N)C(=O)NC(=O)N3,C63279848,0
2188,CC(C)c1ccc(cc1)C2=N[C@H]3[C@H]([C@@H]2[C@@H]4C(=NC(=O)NC4=O)N)C(=O)NC(=O)N3,C63280651,0
2189,CC1=NN=C2[C@H]1[C@]3(c4ccccc4N(C3=O)CC(=O)N)C(=C(O2)N)C#N,C04019830,0
2190,c1cc(ccc1NC(=O)/C=C\2/CS[C@@H](N2)[C@@H]3C=CC=N3)S(=O)(=O)N,C63753246,0
2191,c1cc(ccc1NC(=O)/C=C\2/CS[C@@H](N2)[C@H]3C=CC=N3)S(=O)(=O)N,C63753250,0
2192,C[C@@H]1CC[C@H](CN1C(=O)CNC(=O)c2c[nH]c3ccccc3c2=O)C(=O)N,C63768063,0
2193,c1ccc(cc1)c2coc3cc(ccc3c2=O)O[C@]4([C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O,C64220076,0
2194,COc1ccccc1N2C(=O)/C(=C\3/C[C@H](NN3)c4ccc(c(c4)O)OC)/C(=O)NC2=O,C64788598,0
2195,Cc1ccc2c(c1)N[C@H](NS2(=O)=O)C(=O)Nc3ccccc3C(=O)N,C64959911,0
2196,c1ccc2c(c1)ccc(n2)C(=O)NNC(=O)c3ccc(cc3)n4c(c(cn4)C#N)N,C66239547,0
2197,C[C@]12C[C@@H]([C@@H]3[C@@H]([C@@H]1C[C@@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]34C)O,C05764571,0
2198,c1ccc2c(c1)ccn2CC(=O)NNC(=O)C3CCC4(CC3)C(=O)NC(=O)N4,C67305144,0
2199,c1c[nH]cc(c1=O)NC(=O)[C@@H]2CCC[C@@H](C2)C(=O)Nc3c[nH]ccc3=O,C67574308,0
2200,c1cc(c(cc1/C=C\C(=O)c2ccc(cc2O)O)O)O,C03871804,0
2201,C[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)Nc2ccc(cc2)Cl)O)O)O,C00236592,0
2202,c1cc(ccc1n2cnc3c2nc(nc3N)N)Cl,C01641531,0
2203,Cc1cc(c2c(c1)nc(c(=O)[nH]2)NC(=S)N)C,C00205731,0
2204,C/C(=N/NC(=O)c1ccc(cc1)O)/c2ccc(cc2)N,C04964220,0
2205,c1cc(oc1)[C@@H]2c3ccc(cc3OC(=C2C#N)N)N,C05338184,0
2206,c1ccc2c(c1)C(=O)N[C@H](N2)c3ccc(cc3O)O,C09595689,0
2207,c1cc(ccc1[C@@H]2[C@@H]3CC=C[C@@H]3c4cc(ccc4N2)S(=O)(=O)N)O,C13636745,0
2208,C[C@H]1CC2=C([C@@H]3C(=O)c4cccc(c4[C@@H]([C@@]3([C@@H](C2)O)O)O)O)C(=O)C1,C13889042,0
2209,C[C@@H]1CCCC[C@@H]1NS(=O)(=O)c2ccc(c(c2)N)O,C19979352,0
2210,Cc1nc(cs1)CSc2nc(cc(n2)N)N,C31818975,0
2211,Cc1ccc(c(c1)N)N[C@H]2CS(=O)(=O)C[C@@H]2O,C33487025,0
2212,c1c(c(cc2c1OCC(=O)N2)NCC3CCCC3)N,C35453279,0
2213,c1cc(c(cc1O)O)c2coc3cc(cc(c3c2=O)O)O,C06525249,0
2214,CN(c1ccccc1)c2cc(cc(c2)S(=O)(=O)N)N,C37933955,0
2215,c1cc(c(cc1F)C(=O)N2CCCC[C@@H]2C(=O)N)N,C37996485,0
2216,CC[C@@]1(Cc2c(c(=S)n(c(c2C#N)N)N)CO1)C,C06492409,0
2217,CC1=NN=C2C1=C(CC(C2)(C)C)NNC(=S)N,C06382137,0
2218,c1cc(c(cc1C(=O)c2ccc(cc2O)O)O)O,C02512313,0
2219,c1cc(c(cc1C(=O)N2CCC[C@@H]2C(=O)N)N)Br,C40301949,0
2220,Cc1ccc(c(c1S(=O)(=O)Nc2cccc(c2)O)C)N,C40495271,0
2221,CC(C)(N)C(=O)Nc1ccc(C(=O)O)c(Cl)c1,C42417662,0
2222,C[C@@H]1CC[C@H](CN1c2ccc(cc2N)C#N)C(=O)N,C42427732,0
2223,Cc1nc2cc(c(cc2s1)N)N[C@H](C)C(=O)NC,C42561257,0
2224,c1c2c(cc(c1N)N3CCCC[C@H]3CO)NC(=O)CC2,C48857489,0
2225,C[C@@H](C(=O)NC12CC3CC(C1)CC(C3)C2)NC(=O)N,C48928003,0
2226,c1cc(c(cc1[C@@H]2Nc3ccc(cc3C(=O)N2)Cl)O)O,C49067648,0
2227,CC[C@H]1CCCC[C@H]1NC(=O)c2c(n[nH]c2N)C,C49124428,0
2228,c1cc(c(cc1S(=O)(=O)N)N)N2C[C@H]3CC[C@@H]2C3,C49716107,0
2229,CN(c1ccccc1F)c2ccc(cc2N)S(=O)(=O)N,C50003128,0
2230,Cc1c(c(n[nH]1)C(=O)NC23CC4CC(C2)CC(C4)C3)N,C50305406,0
2231,C1CCCC(CC1)NC(=O)c2c(c(n[nH]2)C3CC3)N,C50323646,0
2232,c1cc(c(cc1Nc2cc3c(cc2N)CC(=O)N3)C#N)F,C51636171,0
2233,NC1CCC(NC(=O)[C@@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C(=O)O)CC1,C51694267,0
2234,NC1CCC(NC(=O)[C@H]2CC=CC[C@@H]2C(=O)O)CC1,C51694298,0
2235,CC(C)n1cc(cc1C(=O)N[C@@H]2CCCC[C@@H]2O)N,C51988791,0
2236,CN(C)c1ccc(cc1C(=O)N[C@@H]2CCCC[C@@H]2O)N,C51988922,0
2237,Cc1ccc(cc1S(=O)(=O)N[C@@H]2CCCC[C@@H]2O)N,C51992880,0
2238,c1cc(c(cc1N)S(=O)(=O)N[C@@H]2CCCC[C@H]2O)F,C51993483,0
2239,Cc1ccc(c(c1)N)S(=O)(=O)N[C@@H]2CCCC[C@@H]2O,C51993824,0
2240,C[C@H]1CCC[C@](C1)(CO)Nc2cc3c(cc2N)OCCO3,C53114657,0
2241,Cc1c(sc(n1)N)C(=O)NC2CCC(CC2)O,C55170447,0
2242,Cc1cc(cc\2c1NC(=O)/C2=N\NC(=S)N)Br,C05730335,0
2243,c1cc2c(ccc(c2nc1)N3CCCC[C@H]3C(=O)N)N,C42406094,0
2244,CCCc1c(c(nc2c1c(c(s2)C#N)N)N)C#N,C59367476,0
2245,c1cc(nc(c1Cl)C(=O)N[C@H]2CCCc3c2ccs3)NN,C61374275,0
2246,c1cc(c(cc1N2CC[C@@H](C2)O)C(F)(F)F)/C(=N\O)/N,C61710505,0
2247,c1ccc(cc1)/C(=N/c2ccc(cc2)S(=O)(=O)N)/N,C62988970,0
2248,c1c(cc(c(c1F)F)F)C(=O)N[C@@H]2CCC[C@@H]2/C(=N\O)/N,C63008571,0
2249,CC1CCC(CC1)CNc2cc3c(cc2N)OCC(=O)N3,C63145082,0
2250,c1ccc(cc1)NC(=S)NC2(CCCCC2)[C@@H]3CCCC[C@H]3O,C00267941,0
2251,C[C@]1\2CC[C@@H]3[C@@H]([C@H]1CC/C2=N\NC(=S)N)CC[C@@H]4[C@@]3(CC=CC4)C,C12657768,0
2252,CC(C)C(=O)Nc1ccc2c(c1)[C@H]3C=CC[C@H]3[C@@H](N2)c4ccc(cc4)O,C13638083,0
2253,Cc1ccc(c2c1[C@H]3C=CC[C@H]3[C@@H](N2)c4cc(ccc4O)Br)O,C14460887,0
2254,c1cc2c(cc1O)[C@@H]3C=CC[C@H]3[C@@H](N2)c4cc(cc(c4O)Cl)Cl,C14466883,0
2255,c1ccc2c(c1)ccc(c2[C@@H]3[C@H]4CC=C[C@@H]4c5cc(ccc5N3)O)O,C14547741,0
2256,c1cc2c(cccc2O)c(c1)NC(=S)Nc3ccc(c(c3)Cl)Cl,C16187700,0
2257,CC1(CC2=C([C@H](Nc3ccccc3N2)c4cccc(c4)O)C(=O)C1)C,C01257985,0
2258,COc1ccc2c(c1)[nH]c(n2)Sc3ccc(cc3N)Br,C19845611,0
2259,C[C@@]12CCC[C@@H]1[C@@H]3CCC4=C/C(=N/NC(=O)N)/CC[C@]4([C@@H]3CC2)C,C19898892,0
2260,Cc1cc(ccc1Br)N[C@@H](C)c2ccc(cc2O)O,C19908118,0
2261,Cc1ccc(c(c1)Cl)NS(=O)(=O)c2ccc(c(c2)N)Cl,C20470997,0
2262,Cc1ccc(c(c1NS(=O)(=O)c2ccccc2Br)C)N,C20475497,0
2263,C[C@@H](c1ccc(cc1O)O)Nc2cccc(c2)I,C20478919,0
2264,C[C@@H](c1cc(ccc1O)O)Nc2c(cc(cc2Cl)Br)Cl,C20505640,0
2265,c1cc(c(cc1Br)N)NC(=O)c2cc3c(s2)CCCCC3,C20520827,0
2266,c1cc2c(c(c1)Br)N[C@@H]([C@H]3[C@H]2C=CC3)c4ccc(cc4O)O,C20681778,0
2267,Cc1cc(cc(c1NS(=O)(=O)c2ccccc2N)C)Br,C22148913,0
2268,CC(C)C(=O)c1c(nc(s1)Nc2ccc(cc2)Br)N,C32947440,0
2269,c1cc(c(cc1F)Br)Nc2cc3c(cc2N)OCCO3,C20585847,0
2270,c1cc(ccc1Nc2ccc3c(c2N)ncs3)I,C35060732,0
2271,c1cc(c(cc1Br)Cl)Oc2cc3c(cc2N)NC(=O)CC3,C35341631,0
2272,Cc1ccc(c(c1)Br)Nc2ccc(c3c2nccc3)N,C35341982,0
2273,C[C@@H](Cc1ccc(cc1)Br)N[C@@H](C)c2ccc(cc2O)O,C37000610,0
2274,c1ccc2c(c1)c(c(s2)CSc3[nH]c(=O)cc(n3)N)Cl,C37022502,0
2275,C[C@@H]1CCCC[C@H]1NS(=O)(=O)c2c(cc(cc2Cl)Cl)N,C37053349,0
2276,Cc1cc(cc(c1)NS(=O)(=O)c2ccc(cc2N)Br)C,C37063099,0
2277,Cc1ccc(s1)[C@@H](C)Nc2cc3c(cc2Br)[nH]c(=O)[nH]3,C37129804,0
2278,C[C@@H]1CCC[C@H]([C@@H]1C)NC(=O)CSc2ccc(cc2N)Br,C37205421,0
2279,CCc1ccc(cc1)NS(=O)(=O)c2cc(ccc2N)Br,C37928928,0
2280,C/C(=N/N)/[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,C38155545,0
2281,[H]/N=C/1\[C@@H]([C@@H](C(=C(S1)N)C#N)c2ccc(cc2)c3ccccc3)C#N,C00058554,0
2282,c1ccc(c(c1)[C@H]2CCC[C@@]3(C2)CCC[C@@H](N3O)c4ccccc4O)O,C39522852,0
2283,c1csc(c1N)C(=O)Nc2cc(c(cc2Cl)Cl)Cl,C40296839,0
2284,COc1ccc(cc1Nc2ccc(cc2Br)N)Br,C43597294,0
2285,Cc1cc(ccc1Br)NS(=O)(=O)c2c(cccc2Cl)N,C45166046,0
2286,CCc1ccc(cc1N)S(=O)(=O)Nc2ccc(c(c2)F)Cl,C49118156,0
2287,C[C@H](c1ccc(cc1)Br)Nc2ccc3c(c2N)cccn3,C49525175,0
2288,C[C@H](c1ccc(cc1O)O)Nc2cc(ccc2OC)Br,C49563016,0
2289,CCCC1=N[C@H](c2ccccc2Br)C(=N)N1C1CC1,C50997151,0
2290,c1cc(c(cc1Cl)Cl)[C@H](c2cc3c(cc2Br)[nH]c(=O)[nH]3)O,C52094804,0
2291,CC(C)C1CCC(CC1)(C(=O)N)Nc2ccc(cc2)Br,C54557295,0
2292,c1ccc2c(c1)CCC[C@H]2C(=O)Nc3ccc(cc3N)Br,C54668418,0
2293,Cc1ccc(cc1)S(=O)(=O)Nc2cc(c(c(c2)Cl)N)Cl,C07442901,0
2294,Oc1ccccc1C=NN=C(S)N[C@H]1C[C@H]2C[C@@H]1[C@H]1C=CC[C@H]21,C04322530,0
2295,CC(C)CN1C(=N)[C@@H](c2ccc(Br)cc2F)N=C1C1CC1,C60280588,0
2296,C=CCN1C(=N)[C@H](c2ccc(F)c(Br)c2)N=C1C1CC1,C60280607,0
2297,C[C@H](c1cc(ccc1O)O)Nc2cc(ccc2Cl)Br,C61690785,0
2298,C/C(=N\NC(=S)N)/C[C@H]1CC2=C(CC1(C)C)C(CCC2)(C)C,C19730995,0
2299,Cc1cc2c(ccc(c2nc1NN)Br)Br,C63119482,0
2300,CCN(CC)c1ccc([C@H]2N=C(O)c3c(sc4c3CCN(C(C)C)C4)N2)c(O)c1,C04124717,0
2301,CCOC(=O)C1=C(CNC2CCCCC2)NC(=O)N[C@H]1c1ccc(Cl)cc1,C04689460,0
2302,CCOc1cc([C@@H](Nc2ccccn2)c2ccc3cccnc3c2O)ccc1O,C02978303,0
2303,CC[C@H](C)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NCc1ccc(C)cc1,C08739843,0
2304,CCc1ccc(NC(=O)[C@@H](CCSC)NC(=O)[C@H]2Cc3ccccc3CN2)cc1,C08743108,0
2305,O=C(CN1CCC[C@H]1c1cccs1)Nc1cc2[nH]c(=O)[nH]c2cc1Br,C09671900,0
2306,NC(=O)CCN(CC(=O)Nc1cccc2ccccc12)Cc1ccccc1,C12812995,0
2307,O=C(C[C@H]1C(=O)NCCN1Cc1ccc(Cl)c(F)c1)NCC1(O)CCCCC1,C20541521,0
2308,C[C@@H](NCc1cc(Br)ccc1OCC(N)=O)c1ccccc1,C20873038,0
2309,CC(C)(C)OC(=O)N[C@@H]1CCN([C@@H](CN)c2ccc(Br)cc2)C1,C35622943,0
2310,NCc1cc(Br)ccc1OCC(=O)Nc1ccc(Br)cc1,C37700818,0
2311,CC[C@@H](C)[C@H](N)C(=O)Nc1c(Br)cc(Br)cc1C(=O)OC,C37769899,0
2312,Oc1cccc([C@H](Nc2ccccn2)c2ccc3cccnc3c2O)c1Cl,C02502842,0
2313,O[C@H]1CN([C@@H](CNCc2ccccc2)c2ccc(Cc3ccccc3)cc2)CCN1,C39531155,0
2314,CC(C)c1ccc([C@@H](C)N[C@@H](C)C(=O)NC(=O)NC2CCCCC2)cc1,C32664953,0
2315,Nc1c(Nc2ccccc2)ncnc1N(Cc1ccccc1)c1ccccn1,C40781110,0
2316,Cc1cccc(N)c1NC(=O)CN(C)Cc1csc(Br)c1,C42360455,0
2317,CC(C)C[C@H](C)NC(=O)[C@H]1CNC[C@@H]1C(=O)NCCc1ccccc1Cl,C43222775,0
2318,CCCNC(=O)CN1CCC(NC(=O)Nc2cccc(Cl)c2F)CC1,C43450089,0
2319,O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1,C44830863,0
2320,NC(=O)CN1CCC(NC(=O)c2ccc(CSc3ccc(Cl)cc3)cc2)CC1,C14482489,0
2321,N=C(N)CCCOc1c(Br)cc([N+](=O)[O-])cc1Br,C50441401,0
2322,Cc1ccc2nc(N3CCC[C@H](C(=O)NCCc4c[nH]c5ccc(C)cc45)C3)[nH]c2c1,C33072114,0
2323,O=C(NC[C@H](c1cccs1)N1CCCC1)NNC(=O)c1ccc(Cl)cc1,C54043763,0
2324,CC(=O)Nc1ccc(Cl)c(NC(=O)NCC(C)(C)N2CCC[C@@H](C)C2)c1,C54446354,0
2325,C[C@@H]1CCCN(C[C@@H](C)NC(=O)Nc2ccc(C(=O)NC(C)(C)C)cc2)C1,C56607065,0
2326,Cc1ccc(NC(=O)C2CC2)cc1NC(=O)NC1CCN(CC(C)C)CC1,C57543754,0
2327,CCC(=O)Nc1ccc(NC(=O)N[C@H]2CCN(Cc3ccccc3)C2)cc1,C48390411,0
2328,NC(=O)[C@@H]1CCCN(Cc2ccc(NC(=O)CSc3ccccc3Cl)cc2)C1,C58300280,0
2329,CCCN(CC(=O)Nc1sccc1C(N)=O)[C@H](C)c1ccccc1Br,C59121697,0
2330,CC(C)C[C@@H](N)C(=O)N/N=C1/C(=O)N(C/C=C/c2ccccc2)c2ccccc21,C59160896,0
2331,O[C@@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1,C00607986,0
2332,C[C@H](c1ccccc1Cl)N(CC(=O)Nc1sccc1C(N)=O)C1CC1,C47257571,0
2333,O=C(NC[C@@H](c1ccccc1)N1CCCC1)Nc1ccc(C(=O)NC2CCCC2)cc1,C59351039,0
2334,O=C(CN1CCC(NC(=O)Nc2ccccc2)CC1)NCCc1ccc(F)cc1,C55030616,0
2335,CC(C)CC(=O)Nc1ccc(NC(=O)NC2CCN(CC(F)F)CC2)cc1,C61749255,0
2336,O=C1CCc2cc(NC(=O)NC3CCN(CC4CCCCC4)CC3)ccc2N1,C62385280,0
2337,C[C@H]1CCc2c(sc(NC(=O)CCCC3=c4ccccc4=NC3)c2C(N)=O)C1,C63182724,0
2338,CCCCCCN1C(=S)NC(=O)[C@H]([C@H]2NCCC3=c4ccccc4=N[C@@H]32)[C@@H]1O,C63376010,0
2339,O=C(CNC(=O)NC[C@@H]1CCCN(Cc2ccccc2)C1)Nc1ccc(F)cc1,C64628064,0
2340,O=C(CNC(=O)NCC1CCCC1)NC[C@H]1CCCN(Cc2ccccc2)C1,C50627653,0
2341,O=C(CNC(=O)NCC1CCCC1)NC1CCN(CC2CCCCC2)CC1,C50628271,0
2342,O=C(CCNC(=O)NC1CCN(CC2CCCCC2)CC1)NC1CCCCC1,C66037630,0
2343,O=C(CCN1CCC(NC(=O)NC2CCCCC2)CC1)NCC1CCCCC1,C66872575,0
2344,O=C(CC1CCCCC1)NNC(=O)NCc1ccccc1CN1CCCCC1,C67040346,0
2345,CC(C)CCC(=O)NNC(=O)NCc1ccccc1CN1CCCC[C@H]1C,C67060063,0
2346,Cc1ccsc1C(=O)NNC(=O)NC[C@H]1CCCN(Cc2ccccc2)C1,C67066552,0
2347,CCC(CC)[C@H](CNC(=O)NNC(=O)c1sccc1C)N1CCCC1,C67388608,0
2348,CNC(=O)c1ccc(CNC(=O)NC[C@@H]2CCCN2CC2CCCCC2)cc1,C67457283,0
2349,O=C(CNC(=O)NC[C@H]1CCCCN1Cc1ccccc1)Nc1ccccc1,C67569969,0
2350,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C)O,C03881619,0
2351,CCOc1cccc2c1O[C@@]3(C[C@H]2NC(=S)N3c4ccc(cc4)F)C,C02963417,0
2352,CC(=O)N[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)C)C)C,C04558342,0
2353,Cc1ccc(c(c1)N2C[C@@H](CC2=O)C(=O)Nc3ccc(cc3)Br)C,C01211288,0
2354,c1cc(oc1)CN2C(=O)/C(=C/c3cc(ccc3O)Cl)/SC2=S,C02816253,0
2355,CC(=O)[C@]1(CC[C@H]2[C@@]1(CC[C@@H]3[C@@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)OC(=O)C,C05186737,0
2356,Cc1c(c2ccccc2[nH]1)C3=CCN(CC3)S(=O)(=O)c4ccccc4,C04961466,0
2357,c1ccc(c(c1)C(=O)N2[C@](CC(=N2)C3CC3)(C(F)(F)F)O)Br,C06528599,0
2358,c1cc(cc(c1)S(=O)(=O)Nc2ccc(cc2F)Br)C#N,C06864894,0
2359,COc1cccc(c1OC)[C@@H]2C3=C(CCCC3=O)Nc4ccccc4S2,C07449757,0
2360,CC(=O)[C@@]1(CC[C@]2([C@H](C1)CC[C@@H]3[C@H]2CC[C@]4([C@H]3CC[C@@H]4O)C)C)OC(=O)C,C13408471,0
2361,Cc1cc(cc2c1N[C@H]([C@@H]3[C@@H]2C=CC3)c4ccc(cc4)SC)[N+](=O)[O-],C14551842,0
2362,c1ccc2c(c1)cccc2N3C[C@H](CC3=O)C(=O)Nc4ccc(c(c4F)F)F,C15002595,0
2363,CCOc1ccc(cc1C2C3=C(CCCC3=O)NC4=C2C(=O)CCC4)Cl,C19973816,0
2364,CC[C@@H](C)N1C(=O)/C(=C\c2c[nH]c3c2cc(cc3)Br)/SC1=O,C20119222,0
2365,c1cc(ccc1NC(=O)N2CCN(CC2)Cc3ccc(s3)Cl)F,C13324722,0
2366,Cc1ccc(cc1)[C@@H]2CC3=C([C@@H](CC(=O)N3)c4ccccc4OC)C(=O)C2,C20884192,0
2367,COc1cccc(c1)[C@@H]2CC3=C([C@@H](CC(=O)N3)c4cc(ccc4F)F)C(=O)C2,C21252833,0
2368,Cc1cc(ccc1NC(=O)[C@@H]2CC(=O)N(C2)C(C)(C)C)Br,C21350161,0
2369,c1ccc(c(c1)N2CCN(CC2)C(=O)CC34C[C@H]5C[C@@H](C3)CC(C5)(C4)O)F,C12568695,0
2370,c1ccc(cc1)C#CCNC(=O)[C@H]2CCCN2C(=O)C34CC5CC(C3)CC(C5)C4,C25583886,0
2371,c1cc(ccc1/C=N\NC(=O)c2cc(cnc2)Br)Br,C32666335,0
2372,c1ccc(cc1)C2=CCN(CC2)S(=O)(=O)c3ccc4c(c3)NCCS4,C32943852,0
2373,COc1cccc(c1)[C@@H]2CC(=O)Nc3c2snc3c4ccc(cc4)F,C35324494,0
2374,O=C(O)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CCN(C3CCCC3)C[C@H]12,C35871115,0
2375,CC1=C([C@@H](C2=C(N1)CCCC2=O)c3cc(ccc3OC)Br)C(=O)C,C16606676,0
2376,Cc1cc(n(n1)c2cccc(c2)Br)NC(=O)[C@H]3CCC=CC3,C36759230,0
2377,C[C@@]1(C(=O)N(C(=O)N1)Cc2ccc(s2)Cl)c3ccc(cc3)Cl,C39187995,0
2378,Cc1cc(ccc1Br)S(=O)(=O)N2CCC[C@H]2c3ccc[nH]3,C40433569,0
2379,c1c(cnc(c1S(=O)(=O)NC2CCCCC2)Cl)Br,C41065757,0
2380,CC(=O)[C@]1(CC[C@@H]2[C@]1(CC[C@H]3[C@@H]2CCC4=C[C@H](CC[C@@]34C)O)C)OC(=O)C,C43743327,0
2381,Cc1ccc2c(c1)S[C@H](C2)C(=O)Nc3ccc(cc3C)N4CCOCC4,C46587989,0
2382,Cc1c(n2ccsc2n1)CNc3cc(ccc3OC)Br,C49563170,0
2383,c1ccc(c(c1)O)SCc2cc(=O)n3cc(ccc3n2)Br,C50046575,0
2384,c1cc(cc(c1)Br)S(=O)(=O)NC2(CCCCCC2)C#N,C40364942,0
2385,CC[C@@H]1c2ccsc2CCN1C(=O)C[C@@H]3C(=O)Nc4ccccc4S3,C16778549,0
2386,c1c(c(cc(c1Cl)Cl)Cl)NC(=O)[C@@H]2CCCN2C(=O)C3CC3,C58758703,0
2387,CC[C@@H](CO)N1C(=O)c2c(c(c(c(c2Cl)Cl)Cl)Cl)C1=O,C06830058,0
2388,c1cc(ccc1N2C(=O)C[C@@H](C2=O)Nc3ccc(c(c3)Cl)Cl)F,C36635762,0
2389,c1cc(ccc1N[C@@H]2CC(=O)N(C2=O)c3ccc(cc3)F)Br,C36635763,0
2390,Cc1cccc(c1N[C@@H]2CC(=O)N(C2=O)c3ccc(c(c3)Cl)Cl)C,C36635899,0
2391,C[C@]1(C(=O)N(C(=O)N1)Cc2ccc(c(c2)Cl)Cl)c3ccsc3,C60346548,0
2392,C[C@@]1(C(=O)N(C(=O)N1)Cc2ccc(cc2Cl)F)c3ccc(s3)Cl,C60374856,0
2393,COc1c(cc(cc1Br)Cl)N[C@@H]2CCS(=O)(=O)C2,C62961589,0
2394,CC1CCC(CC1)NC(=O)[C@@H]2C=C(N=N2)c3ccc(cc3)Br,C63569339,0
2395,c1ccc(c(c1)C(F)(F)F)N2C(=O)C[C@H](C2=O)Nc3cccc(c3)F,C06974699,0
2396,Cc1cccc(c1C)N2C(=O)C[C@H](C2=O)Nc3ccccc3Br,C36635423,0
2397,Cc1cc(ccc1N(C)C(=O)C(=O)NC2CCC(CC2)C)Br,C67320864,0
2398,c1cc(ccc1[C@H](C2CCN(CC2)c3c(cc(cn3)C#N)Cl)O)Cl,C67373837,0
2399,c1cc(ccc1[C@H](C2CCN(CC2)c3c(c(ns3)Cl)C#N)O)Cl,C67373874,0
2400,c1ccc2c(c1)[C@@](C(=O)N2)(CC(=O)c3cccc(c3)N)O,C00107800,0
2401,CC1([C@@H](N(C(=S)S1)N)N(C(=O)NC)O)C,C03876666,0
2402,O=C(O)[C@H](Cc1ccc(O)cc1)N[C@H]1CCCC[C@@H]1O,C06332829,0
2403,C[C@@H]1C(=O)N(c2cc(ccc2O1)N)C[C@@H](CO)O,C11568933,0
2404,CSC1=N[C@@]2(c3ccccc3NC2=O)N=C(N1)N,C20799762,0
